NVDA - NVIDIA CORP Last Trade $185.27 as of 12/8/2025 1:42:48 PM
12/08/2025 01:42:58 PM ET

"Expiration Date","Symbol","Open Int","Bid","Ask","Delta","Gamma","Theta","Intrinsic Value","Strike","Symbol","Open Int","Bid","Ask","Delta","Gamma","Theta","Intrinsic Value"
"12/19/2025","NVDA251219C41.5","1096","143.65","144.70","1.00","0.00","0.00","143.8254","41.5","NVDA251219P41.5","1421","0.00","0.04","0.00","0.00","-0.0001","0.00"
"12/19/2025","NVDA251219C42","4966","143.10","144.20","1.00","0.00","0.00","143.3254","42","NVDA251219P42","2473","0.00","0.04","0.00","0.00","-0.0001","0.00"
"12/19/2025","NVDA251219C42.5","1361","142.60","143.65","1.00","0.00","0.00","142.745","42.5","NVDA251219P42.5","9609","0.00","0.04","0.00","0.00","-0.0001","0.00"
"12/19/2025","NVDA251219C43","7712","142.10","143.15","1.00","0.00","0.00","142.3254","43","NVDA251219P43","17534","0.00","0.04","0.00","0.00","-0.0002","0.00"
"12/19/2025","NVDA251219C43.5","3659","141.60","142.70","1.00","0.00","0.00","141.935","43.5","NVDA251219P43.5","2583","0.00","0.04","0.00","0.00","-0.0002","0.00"
"12/19/2025","NVDA251219C44","3705","141.15","142.20","1.00","0.00","0.00","141.325","44","NVDA251219P44","3115","0.00","0.04","0.00","0.00","-0.0002","0.00"
"12/19/2025","NVDA251219C44.5","1686","140.60","141.65","1.00","0.00","0.00","140.935","44.5","NVDA251219P44.5","1850","0.00","0.04","0.00","0.00","-0.0003","0.00"
"12/19/2025","NVDA251219C45","4880","139.50","140.65","1.00","0.00","0.00","140.275","45","NVDA251219P45","10180","0.00","0.01","0.00","0.00","-0.0003","0.00"
"12/19/2025","NVDA251219C45.5","3206","139.00","140.70","1.00","0.00","0.00","139.935","45.5","NVDA251219P45.5","811","0.00","0.04","0.00","0.00","-0.0003","0.00"
"12/19/2025","NVDA251219C46","2270","138.50","140.15","1.00","0.00","0.00","139.3254","46","NVDA251219P46","5132","0.00","0.04","0.00","0.00","-0.0004","0.00"
"12/19/2025","NVDA251219C46.5","1756","138.60","139.65","0.9999","0.00","0.00","138.745","46.5","NVDA251219P46.5","5443","0.00","0.04","-0.0001","0.00","-0.0004","0.00"
"12/19/2025","NVDA251219C47","2679","138.10","139.15","1.00","0.00","0.00","138.3254","47","NVDA251219P47","5772","0.00","0.04","-0.0001","0.00","-0.0005","0.00"
"12/19/2025","NVDA251219C47.5","1573","137.00","138.70","1.00","0.00","0.00","137.935","47.5","NVDA251219P47.5","15342","0.00","0.04","-0.0002","0.00","-0.0015","0.00"
"12/19/2025","NVDA251219C48","6970","137.10","138.25","1.00","0.00","0.00","137.435","48","NVDA251219P48","11787","0.00","0.04","-0.0001","0.00","-0.0006","0.00"
"12/19/2025","NVDA251219C48.5","1564","136.60","137.75","1.00","0.00","0.00","136.8254","48.5","NVDA251219P48.5","1244","0.00","0.04","-0.0001","0.00","-0.0007","0.00"
"12/19/2025","NVDA251219C49","2030","136.10","137.20","1.00","0.00","0.00","136.325","49","NVDA251219P49","2120","0.00","0.04","-0.0002","0.00","-0.002","0.00"
"12/19/2025","NVDA251219C49.5","3068","135.60","136.75","1.00","0.00","0.00","135.935","49.5","NVDA251219P49.5","3981","0.00","0.01","-0.0001","0.00","-0.0008","0.00"
"12/19/2025","NVDA251219C50","7631","134.50","136.15","0.9999","0.00","0.00","135.3254","50","NVDA251219P50","25631","0.00","0.01","-0.0001","0.00","-0.0009","0.00"
"12/19/2025","NVDA251219C50.5","1379","134.60","135.70","0.9999","0.00","0.00","134.8254","50.5","NVDA251219P50.5","2842","0.00","0.04","-0.0001","0.00","-0.001","0.00"
"12/19/2025","NVDA251219C51","5228","134.10","135.15","0.9999","0.00","0.00","134.325","51","NVDA251219P51","2787","0.00","0.04","-0.0001","0.00","-0.0011","0.00"
"12/19/2025","NVDA251219C51.5","1730","133.60","134.75","0.9999","0.00","0.00","133.825","51.5","NVDA251219P51.5","8524","0.00","0.04","-0.0001","0.00","-0.0012","0.00"
"12/19/2025","NVDA251219C52","5366","133.15","134.20","0.9999","0.00","0.00","133.435","52","NVDA251219P52","9914","0.00","0.05","-0.0002","0.00","-0.0014","0.00"
"12/19/2025","NVDA251219C52.5","1030","132.60","133.70","0.9998","0.00","0.00","132.745","52.5","NVDA251219P52.5","10595","0.00","0.05","-0.0002","0.00","-0.0015","0.00"
"12/19/2025","NVDA251219C53","3626","132.10","133.20","0.9999","0.00","0.00","132.435","53","NVDA251219P53","2728","0.00","0.05","-0.0002","0.00","-0.0017","0.00"
"12/19/2025","NVDA251219C53.5","4889","131.60","132.70","0.9998","0.00","0.00","131.745","53.5","NVDA251219P53.5","2865","0.00","0.05","-0.0002","0.00","-0.0018","0.00"
"12/19/2025","NVDA251219C54","2020","131.15","132.20","0.9998","0.00","0.00","131.245","54","NVDA251219P54","7767","0.00","0.05","-0.0002","0.00","-0.002","0.00"
"12/19/2025","NVDA251219C54.5","481","130.05","132.50","0.9998","0.00","0.00","130.8254","54.5","NVDA251219P54.5","3102","0.00","0.05","-0.0003","0.00","-0.0022","0.00"
"12/19/2025","NVDA251219C55","4509","130.15","131.20","0.9998","0.00","0.00","130.325","55","NVDA251219P55","14592","0.00","0.01","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C55.5","454","129.25","131.50","0.9998","0.00","0.00","129.8254","55.5","NVDA251219P55.5","3127","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C56","755","128.65","131.05","0.9998","0.00","0.00","129.3254","56","NVDA251219P56","10606","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C56.5","2579","127.80","130.50","0.9998","0.00","0.00","128.8254","56.5","NVDA251219P56.5","2674","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C57","10016","128.10","129.20","0.9998","0.00","0.00","128.435","57","NVDA251219P57","2792","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C57.5","2446","126.80","129.50","0.9998","0.00","0.00","127.825","57.5","NVDA251219P57.5","9089","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C58","1925","127.15","128.20","0.9998","0.00","0.00","127.325","58","NVDA251219P58","2786","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C58.5","2926","125.80","128.50","0.9998","0.00","0.00","126.935","58.5","NVDA251219P58.5","7567","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C59","2166","126.20","127.20","0.9998","0.00","0.00","126.3254","59","NVDA251219P59","1104","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C59.5","516","124.80","127.50","0.9998","0.00","0.00","125.825","59.5","NVDA251219P59.5","2711","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C60","6632","125.20","125.65","0.9997","0.00","0.00","125.3254","60","NVDA251219P60","23776","0.00","0.01","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C60.5","977","123.80","126.50","0.9997","0.00","0.00","124.935","60.5","NVDA251219P60.5","775","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C61","2332","124.15","125.20","0.9997","0.00","0.00","124.325","61","NVDA251219P61","1190","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C61.5","1123","122.80","125.50","0.9997","0.00","0.00","123.8254","61.5","NVDA251219P61.5","2824","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C62","852","122.45","125.10","0.9997","0.00","0.00","123.325","62","NVDA251219P62","3111","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C62.5","1146","122.65","123.70","0.9997","0.00","0.00","122.745","62.5","NVDA251219P62.5","3027","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C63","900","121.30","124.05","0.9997","0.00","0.00","122.3254","63","NVDA251219P63","1039","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C63.5","824","120.80","123.60","0.9997","0.00","0.00","121.8254","63.5","NVDA251219P63.5","9215","0.00","0.05","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C64","2917","121.15","122.20","0.9997","0.00","0.00","121.435","64","NVDA251219P64","16279","0.00","0.03","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C64.5","1136","120.25","122.55","0.9997","0.00","0.00","120.935","64.5","NVDA251219P64.5","929","0.00","0.01","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C65","3152","120.20","120.85","0.9997","0.00","0.00","120.3254","65","NVDA251219P65","8098","0.00","0.01","-0.0003","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C65.5","365","119.15","121.55","0.9995","0.00","0.00","119.825","65.5","NVDA251219P65.5","581","0.00","0.02","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C66","1099","119.15","120.20","0.9995","0.00","0.00","119.3254","66","NVDA251219P66","3307","0.00","0.05","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C66.5","450","117.80","120.55","0.9995","0.00","0.00","118.935","66.5","NVDA251219P66.5","502","0.00","0.02","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C67","508","117.30","120.05","0.9995","0.00","0.00","118.3254","67","NVDA251219P67","3172","0.00","0.02","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C67.5","505","116.80","119.55","0.9994","0.00","0.00","117.935","67.5","NVDA251219P67.5","1425","0.00","0.05","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C68","9719","117.15","118.25","0.9994","0.00","0.00","117.435","68","NVDA251219P68","2517","0.00","0.05","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C68.5","412","115.80","118.55","0.9994","0.00","0.00","116.825","68.5","NVDA251219P68.5","1881","0.00","0.05","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C69","1227","115.30","118.05","0.9994","0.00","0.00","116.435","69","NVDA251219P69","1622","0.00","0.02","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C69.5","2112","115.65","116.75","0.9994","0.00","0.00","115.8254","69.5","NVDA251219P69.5","1349","0.00","0.02","-0.0006","0.00","-0.0045","0.00"
"12/19/2025","NVDA251219C70","5823","115.15","116.20","0.9997","0.00","0.00","115.325","70","NVDA251219P70","17012","0.00","0.01","-0.0004","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C70.5","1065","114.25","116.55","0.9996","0.00","0.00","114.745","70.5","NVDA251219P70.5","3614","0.00","0.05","-0.0004","0.00","-0.0029","0.00"
"12/19/2025","NVDA251219C71","1468","114.15","115.20","0.9996","0.00","0.00","114.3254","71","NVDA251219P71","1954","0.00","0.05","-0.0005","0.00","-0.0034","0.00"
"12/19/2025","NVDA251219C72","1240","113.15","114.25","0.9994","0.00","0.00","113.435","72","NVDA251219P72","3579","0.00","0.05","-0.0007","0.00","-0.0047","0.00"
"12/19/2025","NVDA251219C73","4183","112.15","113.25","0.9992","0.0001","0.00","112.435","73","NVDA251219P73","1576","0.00","0.05","-0.0009","0.0001","-0.0063","0.00"
"12/19/2025","NVDA251219C74","1277","110.55","112.20","0.9989","0.0001","0.00","111.435","74","NVDA251219P74","1182","0.00","0.04","-0.0012","0.0001","-0.0084","0.00"
"12/19/2025","NVDA251219C75","2926","110.15","111.20","0.9997","0.00","0.00","110.3254","75","NVDA251219P75","7033","0.00","0.01","-0.0004","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C76","1758","108.15","111.05","0.9993","0.0001","0.00","109.3254","76","NVDA251219P76","952","0.00","0.05","-0.0008","0.0001","-0.0053","0.00"
"12/19/2025","NVDA251219C77","1829","108.15","109.20","0.9986","0.0001","0.00","108.3254","77","NVDA251219P77","1704","0.00","0.05","-0.0015","0.0001","-0.0102","0.00"
"12/19/2025","NVDA251219C78","1524","107.15","108.25","0.9986","0.0001","0.00","107.435","78","NVDA251219P78","2145","0.00","0.05","-0.0015","0.0001","-0.0102","0.00"
"12/19/2025","NVDA251219C79","1620","105.65","108.05","0.9991","0.0001","0.00","106.325","79","NVDA251219P79","4207","0.00","0.03","-0.001","0.0001","-0.0064","0.00"
"12/19/2025","NVDA251219C80","4240","105.20","105.70","0.9996","0.00","0.00","105.325","80","NVDA251219P80","18659","0.00","0.01","-0.0004","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C81","656","103.75","106.15","0.9985","0.0001","0.00","104.325","81","NVDA251219P81","2473","0.00","0.05","-0.0016","0.0001","-0.0101","0.00"
"12/19/2025","NVDA251219C82","2959","102.35","105.05","0.9996","0.00","0.00","103.325","82","NVDA251219P82","1993","0.00","0.01","-0.0004","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C83","2800","102.15","103.25","0.9987","0.0001","0.00","102.325","83","NVDA251219P83","3348","0.00","0.04","-0.0013","0.0001","-0.0083","0.00"
"12/19/2025","NVDA251219C84","10415","100.55","102.25","0.9987","0.0001","0.00","101.435","84","NVDA251219P84","2080","0.00","0.04","-0.0014","0.0001","-0.0083","0.00"
"12/19/2025","NVDA251219C85","14379","99.70","100.80","0.9996","0.00","0.00","100.3254","85","NVDA251219P85","14919","0.00","0.01","-0.0004","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C86","5388","99.15","100.30","0.9993","0.0001","0.00","99.325","86","NVDA251219P86","5519","0.00","0.02","-0.0008","0.0001","-0.0045","0.00"
"12/19/2025","NVDA251219C88","1187","97.20","98.25","0.9992","0.0001","0.00","97.435","88","NVDA251219P88","7678","0.00","0.02","-0.0008","0.0001","-0.0044","0.00"
"12/19/2025","NVDA251219C90","16911","94.85","95.85","0.9996","0.00","0.00","95.435","90","NVDA251219P90","27881","0.00","0.01","-0.0005","0.00","-0.0024","0.00"
"12/19/2025","NVDA251219C92","1234","92.60","94.25","0.9992","0.0001","0.00","93.435","92","NVDA251219P92","4777","0.00","0.02","-0.0009","0.0001","-0.0044","0.00"
"12/19/2025","NVDA251219C93","1165","92.20","93.30","0.9992","0.0001","0.00","92.3254","93","NVDA251219P93","2350","0.00","0.02","-0.0009","0.0001","-0.0044","0.00"
"12/19/2025","NVDA251219C94","2462","90.65","93.10","0.9992","0.0001","0.00","91.3254","94","NVDA251219P94","3619","0.00","0.02","-0.0009","0.0001","-0.0044","0.00"
"12/19/2025","NVDA251219C95","7739","90.30","90.75","0.9988","0.0001","0.00","90.425","95","NVDA251219P95","12206","0.01","0.02","-0.0013","0.0001","-0.0063","0.00"
"12/19/2025","NVDA251219C96","1169","88.80","91.10","0.9988","0.0001","0.00","89.325","96","NVDA251219P96","3138","0.01","0.02","-0.0013","0.0001","-0.0063","0.00"
"12/19/2025","NVDA251219C97","728","87.75","90.15","0.9975","0.0002","-0.0025","88.325","97","NVDA251219P97","4441","0.01","0.06","-0.0026","0.0002","-0.0134","0.00"
"12/19/2025","NVDA251219C98","1705","87.20","88.25","0.9981","0.0002","0.00","87.325","98","NVDA251219P98","4171","0.00","0.05","-0.002","0.0002","-0.0099","0.00"
"12/19/2025","NVDA251219C99","554","85.75","88.10","0.9977","0.0002","-0.001","86.325","99","NVDA251219P99","7773","0.01","0.05","-0.0024","0.0002","-0.0117","0.00"
"12/19/2025","NVDA251219C100","48849","85.15","85.70","0.998","0.0002","0.00","85.435","100","NVDA251219P100","76875","0.01","0.04","-0.0021","0.0002","-0.0099","0.00"
"12/19/2025","NVDA251219C101","1453","84.20","85.30","0.9976","0.0002","-0.0012","84.3254","101","NVDA251219P101","9289","0.01","0.05","-0.0024","0.0002","-0.0116","0.00"
"12/19/2025","NVDA251219C102","910","82.40","84.85","0.9976","0.0002","-0.0013","83.3254","102","NVDA251219P102","4186","0.00","0.06","-0.0025","0.0002","-0.0116","0.00"
"12/19/2025","NVDA251219C103","1414","81.60","83.30","0.9979","0.0002","0.00","82.3254","103","NVDA251219P103","3266","0.00","0.05","-0.0022","0.0002","-0.0099","0.00"
"12/19/2025","NVDA251219C104","1029","81.20","82.30","0.9975","0.0002","-0.0015","81.3254","104","NVDA251219P104","2732","0.00","0.06","-0.0025","0.0002","-0.0116","0.00"
"12/19/2025","NVDA251219C105","4921","79.95","80.70","0.9978","0.0002","0.00","80.435","105","NVDA251219P105","18956","0.01","0.04","-0.0022","0.0002","-0.0099","0.00"
"12/19/2025","NVDA251219C106","951","78.70","80.85","0.9971","0.0002","-0.0034","79.245","106","NVDA251219P106","3420","0.01","0.06","-0.003","0.0002","-0.0132","0.00"
"12/19/2025","NVDA251219C107","855","77.75","80.15","0.9974","0.0002","-0.0019","78.3254","107","NVDA251219P107","5217","0.00","0.06","-0.0027","0.0002","-0.0115","0.00"
"12/19/2025","NVDA251219C108","4545","77.20","78.25","0.9974","0.0002","-0.002","77.3254","108","NVDA251219P108","6911","0.01","0.05","-0.0027","0.0002","-0.0115","0.00"
"12/19/2025","NVDA251219C109","1767","76.25","77.30","0.9973","0.0002","-0.0021","76.325","109","NVDA251219P109","13240","0.00","0.06","-0.0027","0.0002","-0.0115","0.00"
"12/19/2025","NVDA251219C110","22101","74.60","76.25","0.9981","0.0002","0.00","75.435","110","NVDA251219P110","45354","0.01","0.03","-0.002","0.0002","-0.008","0.00"
"12/19/2025","NVDA251219C111","556","73.75","76.10","0.998","0.0002","0.00","74.435","111","NVDA251219P111","4235","0.01","0.03","-0.002","0.0002","-0.008","0.00"
"12/19/2025","NVDA251219C112","4958","73.15","75.10","0.9964","0.0003","-0.0056","73.3254","112","NVDA251219P112","7087","0.01","0.07","-0.0036","0.0003","-0.0147","0.00"
"12/19/2025","NVDA251219C113","911","71.60","74.15","0.9968","0.0003","-0.0041","72.435","113","NVDA251219P113","2264","0.01","0.06","-0.0033","0.0003","-0.0131","0.00"
"12/19/2025","NVDA251219C114","813","70.60","73.15","0.9975","0.0002","-0.0009","71.325","114","NVDA251219P114","14019","0.00","0.05","-0.0026","0.0002","-0.0097","0.00"
"12/19/2025","NVDA251219C115","6879","69.90","70.70","0.9967","0.0003","-0.0043","70.3254","115","NVDA251219P115","16936","0.02","0.05","-0.0034","0.0003","-0.013","0.00"
"12/19/2025","NVDA251219C116","1434","69.25","70.35","0.9966","0.0003","-0.0044","69.3254","116","NVDA251219P116","6059","0.00","0.07","-0.0035","0.0003","-0.013","0.00"
"12/19/2025","NVDA251219C117","3324","68.10","69.80","0.997","0.0003","-0.0029","68.435","117","NVDA251219P117","3870","0.01","0.05","-0.0031","0.0003","-0.0113","0.00"
"12/19/2025","NVDA251219C118","1667","66.65","67.65","0.9969","0.0003","-0.003","67.365","118","NVDA251219P118","5022","0.00","0.06","-0.0032","0.0003","-0.0113","0.00"
"12/19/2025","NVDA251219C119","2237","66.25","67.30","0.9964","0.0003","-0.0047","66.3254","119","NVDA251219P119","7398","0.02","0.05","-0.0036","0.0003","-0.0129","0.00"
"12/19/2025","NVDA251219C120","18364","64.65","65.75","0.9968","0.0003","-0.0032","65.325","120","NVDA251219P120","39627","0.02","0.04","-0.0033","0.0003","-0.0113","0.00"
"12/19/2025","NVDA251219C121","2975","63.65","65.35","0.9963","0.0004","-0.0049","64.3254","121","NVDA251219P121","5367","0.02","0.05","-0.0038","0.0004","-0.0129","0.00"
"12/19/2025","NVDA251219C122","678","62.70","65.20","0.9962","0.0004","-0.005","63.435","122","NVDA251219P122","2712","0.01","0.06","-0.0038","0.0004","-0.0129","0.00"
"12/19/2025","NVDA251219C123","1119","62.10","64.00","0.9949","0.0005","-0.0097","62.325","123","NVDA251219P123","3452","0.03","0.07","-0.0052","0.0005","-0.0175","0.00"
"12/19/2025","NVDA251219C124","1192","60.90","63.15","0.9961","0.0004","-0.0052","61.3254","124","NVDA251219P124","4542","0.02","0.05","-0.004","0.0004","-0.0128","0.00"
"12/19/2025","NVDA251219C125","26730","60.25","60.75","0.996","0.0004","-0.0053","60.2808","125","NVDA251219P125","35546","0.03","0.05","-0.004","0.0004","-0.0128","0.00"
"12/19/2025","NVDA251219C126","3563","59.10","60.15","0.996","0.0004","-0.0054","59.275","126","NVDA251219P126","3496","0.02","0.05","-0.0041","0.0004","-0.0127","0.00"
"12/19/2025","NVDA251219C127","1394","58.30","59.35","0.995","0.0005","-0.0086","58.245","127","NVDA251219P127","4533","0.04","0.05","-0.0051","0.0005","-0.0158","0.00"
"12/19/2025","NVDA251219C128","870","56.90","59.25","0.9963","0.0004","-0.004","57.3254","128","NVDA251219P128","4514","0.01","0.05","-0.0038","0.0004","-0.0111","0.00"
"12/19/2025","NVDA251219C129","1571","56.00","58.15","0.9962","0.0004","-0.0041","56.3254","129","NVDA251219P129","4253","0.01","0.05","-0.0038","0.0004","-0.0111","0.00"
"12/19/2025","NVDA251219C130","14478","55.35","55.75","0.9947","0.0006","-0.0088","55.3254","130","NVDA251219P130","29358","0.04","0.05","-0.0054","0.0006","-0.0157","0.00"
"12/19/2025","NVDA251219C132","2609","53.10","54.05","0.994","0.0007","-0.0105","53.3254","132","NVDA251219P132","5067","0.04","0.06","-0.0061","0.0007","-0.0171","0.00"
"12/19/2025","NVDA251219C134","3388","50.90","53.20","0.9919","0.0009","-0.0163","51.325","134","NVDA251219P134","4617","0.05","0.09","-0.0082","0.0009","-0.0226","0.00"
"12/19/2025","NVDA251219C135","14223","49.65","51.10","0.9931","0.0008","-0.0121","50.325","135","NVDA251219P135","14025","0.05","0.06","-0.0069","0.0008","-0.0184","0.00"
"12/19/2025","NVDA251219C136","5775","47.95","50.20","0.993","0.0008","-0.0122","49.435","136","NVDA251219P136","13453","0.04","0.07","-0.0071","0.0008","-0.0183","0.00"
"12/19/2025","NVDA251219C138","7143","47.30","48.40","0.9927","0.0009","-0.0124","47.345","138","NVDA251219P138","9049","0.04","0.07","-0.0068","0.0008","-0.0168","0.00"
"12/19/2025","NVDA251219C140","15489","45.25","46.35","0.9903","0.0011","-0.0179","45.4342","140","NVDA251219P140","33595","0.07","0.08","-0.0098","0.0011","-0.0235","0.00"
"12/19/2025","NVDA251219C142","3130","43.30","44.40","0.9904","0.0012","-0.0167","43.435","142","NVDA251219P142","9210","0.06","0.11","-0.0097","0.0012","-0.0221","0.00"
"12/19/2025","NVDA251219C144","2303","40.70","42.40","0.9894","0.0013","-0.0181","41.435","144","NVDA251219P144","6701","0.05","0.10","-0.0106","0.0013","-0.0232","0.00"
"12/19/2025","NVDA251219C145","13160","39.75","40.65","0.986","0.0017","-0.0256","40.325","145","NVDA251219P145","18551","0.08","0.13","-0.0141","0.0017","-0.0306","0.00"
"12/19/2025","NVDA251219C146","7431","39.00","40.20","0.9867","0.0017","-0.0232","39.3254","146","NVDA251219P146","11873","0.06","0.13","-0.0133","0.0017","-0.0281","0.00"
"12/19/2025","NVDA251219C148","2533","37.30","38.45","0.9845","0.002","-0.0267","37.3254","148","NVDA251219P148","5009","0.10","0.12","-0.0156","0.002","-0.0314","0.00"
"12/19/2025","NVDA251219C150","32406","35.60","35.70","0.9821","0.0023","-0.0301","35.335","150","NVDA251219P150","44785","0.12","0.13","-0.018","0.0023","-0.0346","0.00"
"12/19/2025","NVDA251219C152","4648","33.40","34.50","0.9789","0.0027","-0.0344","33.325","152","NVDA251219P152","7070","0.14","0.15","-0.0211","0.0027","-0.0386","0.00"
"12/19/2025","NVDA251219C152.5","30","32.95","34.00","0.9787","0.0028","-0.0344","32.855","152.5","NVDA251219P152.5","1743","0.14","0.15","-0.0214","0.0028","-0.0385","0.00"
"12/19/2025","NVDA251219C154","1854","31.45","32.55","0.9756","0.0032","-0.0384","31.3254","154","NVDA251219P154","4840","0.16","0.17","-0.0245","0.0032","-0.0424","0.00"
"12/19/2025","NVDA251219C155","17606","30.65","30.75","0.9728","0.0035","-0.0424","30.3254","155","NVDA251219P155","27314","0.18","0.19","-0.0273","0.0035","-0.0462","0.00"
"12/19/2025","NVDA251219C156","3303","29.50","30.55","0.9704","0.0038","-0.0451","29.355","156","NVDA251219P156","6461","0.19","0.21","-0.0297","0.0039","-0.0488","0.00"
"12/19/2025","NVDA251219C157.5","153","28.05","29.05","0.9654","0.0045","-0.0514","27.8254","157.5","NVDA251219P157.5","2818","0.23","0.24","-0.0347","0.0045","-0.0549","0.00"
"12/19/2025","NVDA251219C158","1834","27.25","28.35","0.964","0.0046","-0.0531","27.435","158","NVDA251219P158","7459","0.24","0.25","-0.0362","0.0047","-0.0566","0.00"
"12/19/2025","NVDA251219C160","21080","25.75","25.85","0.9556","0.0056","-0.0629","25.435","160","NVDA251219P160","50675","0.30","0.31","-0.0447","0.0057","-0.0661","0.00"
"12/19/2025","NVDA251219C162","3156","23.85","23.95","0.9446","0.0069","-0.0746","23.345","162","NVDA251219P162","7637","0.38","0.40","-0.0555","0.0069","-0.0776","0.00"
"12/19/2025","NVDA251219C162.5","156","23.25","23.70","0.9414","0.0072","-0.0781","22.835","162.5","NVDA251219P162.5","1413","0.40","0.42","-0.0588","0.0073","-0.081","0.00"
"12/19/2025","NVDA251219C164","4273","21.95","22.10","0.9311","0.0083","-0.0885","21.425","164","NVDA251219P164","9497","0.49","0.50","-0.0698","0.0084","-0.0919","0.00"
"12/19/2025","NVDA251219C165","24488","21.05","21.15","0.923","0.0091","-0.0964","20.4342","165","NVDA251219P165","48948","0.55","0.57","-0.0775","0.0092","-0.099","0.00"
"12/19/2025","NVDA251219C166","1877","20.10","20.20","0.9132","0.0101","-0.1054","19.335","166","NVDA251219P166","5753","0.63","0.64","-0.0866","0.0101","-0.1074","0.00"
"12/19/2025","NVDA251219C167","2399","19.20","19.30","0.9045","0.0109","-0.1126","18.405","167","NVDA251219P167","5182","0.71","0.72","-0.0963","0.011","-0.1157","0.00"
"12/19/2025","NVDA251219C167.5","287","18.40","18.90","0.8993","0.0114","-0.1171","17.935","167.5","NVDA251219P167.5","988","0.75","0.77","-0.1009","0.0114","-0.1196","0.00"
"12/19/2025","NVDA251219C168","4871","18.30","18.40","0.8929","0.012","-0.1224","17.365","168","NVDA251219P168","8353","0.80","0.82","-0.1068","0.012","-0.1245","0.00"
"12/19/2025","NVDA251219C169","2490","17.40","17.50","0.8815","0.013","-0.1315","16.4342","169","NVDA251219P169","5896","0.90","0.92","-0.12","0.0131","-0.1347","0.00"
"12/19/2025","NVDA251219C170","24079","16.50","16.60","0.8683","0.0141","-0.1409","15.375","170","NVDA251219P170","38653","1.02","1.03","-0.1317","0.0141","-0.1433","0.00"
"12/19/2025","NVDA251219C171","2703","15.65","15.75","0.8545","0.0152","-0.1509","14.4342","171","NVDA251219P171","6204","1.15","1.17","-0.1459","0.0153","-0.153","0.00"
"12/19/2025","NVDA251219C172","4204","14.80","14.90","0.838","0.0165","-0.1614","13.355","172","NVDA251219P172","5510","1.29","1.31","-0.164","0.0166","-0.1644","0.00"
"12/19/2025","NVDA251219C172.5","892","14.15","14.55","0.8312","0.017","-0.1656","12.935","172.5","NVDA251219P172.5","1187","1.37","1.39","-0.1712","0.0171","-0.1689","0.00"
"12/19/2025","NVDA251219C173","3252","13.95","14.05","0.8229","0.0176","-0.1704","12.435","173","NVDA251219P173","5377","1.45","1.47","-0.1779","0.0176","-0.1728","0.00"
"12/19/2025","NVDA251219C174","3187","13.15","13.25","0.8033","0.0189","-0.1816","11.355","174","NVDA251219P174","13910","1.63","1.65","-0.1955","0.0188","-0.1824","0.00"
"12/19/2025","NVDA251219C175","22842","12.35","12.45","0.785","0.02","-0.1909","10.405","175","NVDA251219P175","36138","1.83","1.85","-0.2166","0.0202","-0.1932","0.00"
